episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_steps_trained_this_iter,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/shared_policy/learner_stats/cur_kl_coeff,info/learner/shared_policy/learner_stats/cur_lr,info/learner/shared_policy/learner_stats/total_loss,info/learner/shared_policy/learner_stats/policy_loss,info/learner/shared_policy/learner_stats/vf_loss,info/learner/shared_policy/learner_stats/vf_explained_var,info/learner/shared_policy/learner_stats/kl,info/learner/shared_policy/learner_stats/entropy,info/learner/shared_policy/learner_stats/entropy_coeff
2088.800000000003,1092.7999999999993,1548.672,248.28,9,3,22440,2040,89760,False,85,11,7a247_00000,2ad69c724da6495e948e7828d73be276,2026-03-16_10-54-10,1773633250,53.82393503189087,531.8487613201141,501732,ASUS-PAVT,172.27.211.168,531.8487613201141,22440,11,22.241020917892456,"[1092.7999999999993, 1683.9999999999964, 1554.3999999999992, 1276.7999999999995, 1272.8000000000025, 1683.2000000000035, 1299.2000000000005, 1646.4000000000008, 1919.1999999999973, 1145.6000000000006, 1534.3999999999992, 1564.8000000000025, 1675.199999999999, 2088.800000000003, 1416.0, 1442.4000000000015, 1724.7999999999986, 1628.0000000000007, 1664.799999999998, 2069.5999999999985, 1321.6000000000006, 1363.9999999999998, 1853.5999999999983, 1503.199999999999, 1291.2000000000007]","[224, 238, 234, 216, 247, 243, 228, 235, 280, 243, 250, 235, 246, 296, 239, 217, 305, 238, 260, 281, 229, 269, 260, 245, 249]",43773.366,46.604,103.466,19716.593,25352.58,80.465,11.214,22440,89760,22440,2040,89760,25.561428571428568,85.53,3.417187499999999,0.0005000000000000002,166.3012319880147,-0.07186435405322211,166.49821540617174,0.9101743955285319,0.012235421691383983,3.366039195368367,0.049592
2099.1999999999994,1145.6000000000006,1592.5119999999995,250.84,9,3,24480,2040,97920,False,94,12,7a247_00000,2ad69c724da6495e948e7828d73be276,2026-03-16_10-54-59,1773633299,48.59915471076965,580.4479160308838,501732,ASUS-PAVT,172.27.211.168,580.4479160308838,24480,12,22.241020917892456,"[1145.6000000000006, 1534.3999999999992, 1564.8000000000025, 1675.199999999999, 2088.800000000003, 1416.0, 1442.4000000000015, 1724.7999999999986, 1628.0000000000007, 1664.799999999998, 2069.5999999999985, 1321.6000000000006, 1363.9999999999998, 1853.5999999999983, 1503.199999999999, 1291.2000000000007, 1296.800000000001, 1245.6000000000004, 1984.0, 1367.1999999999994, 1459.2000000000005, 1492.8000000000002, 2067.1999999999957, 1512.7999999999977, 2099.1999999999994]","[243, 250, 235, 246, 296, 239, 217, 305, 238, 260, 281, 229, 269, 260, 245, 249, 217, 214, 262, 227, 243, 256, 253, 257, 280]",44229.566,46.123,100.715,20255.143,24631.156,82.822,10.066,24480,97920,24480,2040,97920,32.196969696969695,85.81212121212121,3.417187499999999,0.0005000000000000002,142.16953629447568,-0.08405251375534722,142.37775741757886,0.9138033799827099,0.011681757850202592,3.3114514990198995,0.04955120000000001
2099.1999999999994,1245.6000000000004,1638.4639999999997,248.0,8,3,26520,2040,106080,False,102,13,7a247_00000,2ad69c724da6495e948e7828d73be276,2026-03-16_10-55-45,1773633345,45.650378704071045,626.0982947349548,501732,ASUS-PAVT,172.27.211.168,626.0982947349548,26520,13,22.241020917892456,"[1628.0000000000007, 1664.799999999998, 2069.5999999999985, 1321.6000000000006, 1363.9999999999998, 1853.5999999999983, 1503.199999999999, 1291.2000000000007, 1296.800000000001, 1245.6000000000004, 1984.0, 1367.1999999999994, 1459.2000000000005, 1492.8000000000002, 2067.1999999999957, 1512.7999999999977, 2099.1999999999994, 2044.7999999999972, 1799.1999999999998, 1383.1999999999982, 1531.2000000000003, 1683.2, 1833.6000000000006, 1755.200000000004, 1710.400000000002]","[238, 260, 281, 229, 269, 260, 245, 249, 217, 214, 262, 227, 243, 256, 253, 257, 280, 295, 239, 207, 234, 238, 260, 255, 232]",43368.48,47.039,101.733,20052.543,24499.327,83.268,9.701,26520,106080,26520,2040,106080,27.71311475409836,85.7655737704918,3.417187499999999,0.0005000000000000002,235.3071267220282,-0.12423367562798611,235.55613395667845,0.9175288191726131,0.011794621093236698,3.3342053318215954,0.04951039999999999
2237.5999999999985,1169.6000000000017,1677.5680000000002,244.32,8,3,28560,2040,114240,False,110,14,7a247_00000,2ad69c724da6495e948e7828d73be276,2026-03-16_10-56-31,1773633391,46.167420864105225,672.2657155990601,501732,ASUS-PAVT,172.27.211.168,672.2657155990601,28560,14,22.241020917892456,"[1296.800000000001, 1245.6000000000004, 1984.0, 1367.1999999999994, 1459.2000000000005, 1492.8000000000002, 2067.1999999999957, 1512.7999999999977, 2099.1999999999994, 2044.7999999999972, 1799.1999999999998, 1383.1999999999982, 1531.2000000000003, 1683.2, 1833.6000000000006, 1755.200000000004, 1710.400000000002, 1753.6000000000004, 1883.2000000000014, 1376.0000000000007, 1934.4000000000028, 2237.5999999999985, 1169.6000000000017, 1646.3999999999996, 1672.8]","[217, 214, 262, 227, 243, 256, 253, 257, 280, 295, 239, 207, 234, 238, 260, 255, 232, 245, 234, 223, 254, 270, 213, 230, 270]",43341.829,47.068,101.054,20187.226,24725.057,82.507,9.587,28560,114240,28560,2040,114240,27.689655172413794,85.99482758620691,3.417187499999999,0.0005000000000000002,103.75452387188712,-0.08834677356560039,103.96897420960087,0.9195703513199284,0.011504476640208964,3.3437999909923923,0.049469599999999996
2237.5999999999985,1169.6000000000017,1764.928,249.84,8,3,30600,2040,122400,False,118,15,7a247_00000,2ad69c724da6495e948e7828d73be276,2026-03-16_10-57-15,1773633435,44.618163108825684,716.8838787078857,501732,ASUS-PAVT,172.27.211.168,716.8838787078857,30600,15,22.241020917892456,"[2099.1999999999994, 2044.7999999999972, 1799.1999999999998, 1383.1999999999982, 1531.2000000000003, 1683.2, 1833.6000000000006, 1755.200000000004, 1710.400000000002, 1753.6000000000004, 1883.2000000000014, 1376.0000000000007, 1934.4000000000028, 2237.5999999999985, 1169.6000000000017, 1646.3999999999996, 1672.8, 1973.6000000000015, 1745.599999999999, 2013.600000000001, 1811.200000000001, 1710.3999999999978, 1842.4000000000021, 1773.5999999999983, 1739.1999999999987]","[280, 295, 239, 207, 234, 238, 260, 255, 232, 245, 234, 223, 254, 270, 213, 230, 270, 254, 235, 327, 240, 264, 269, 226, 252]",42985.946,47.457,101.433,20111.842,24922.914,81.852,9.53,30600,122400,30600,2040,122400,26.448333333333338,86.01333333333329,3.417187499999999,0.0005000000000000002,257.630699805675,-0.0801885344967999,257.8341805723406,0.887151820284705,0.012350322152175795,3.348200807167638,0.049428800000000016
2237.5999999999985,1169.6000000000017,1739.3600000000004,251.04,8,3,32640,2040,130560,False,126,16,7a247_00000,2ad69c724da6495e948e7828d73be276,2026-03-16_10-58-11,1773633491,55.75031852722168,772.6341972351074,501732,ASUS-PAVT,172.27.211.168,772.6341972351074,32640,16,22.241020917892456,"[1710.400000000002, 1753.6000000000004, 1883.2000000000014, 1376.0000000000007, 1934.4000000000028, 2237.5999999999985, 1169.6000000000017, 1646.3999999999996, 1672.8, 1973.6000000000015, 1745.599999999999, 2013.600000000001, 1811.200000000001, 1710.3999999999978, 1842.4000000000021, 1773.5999999999983, 1739.1999999999987, 1839.200000000002, 1781.599999999998, 1638.3999999999985, 1837.600000000004, 1590.3999999999992, 1985.5999999999995, 1428.8000000000022, 1388.7999999999977]","[232, 245, 234, 223, 254, 270, 213, 230, 270, 254, 235, 327, 240, 264, 269, 226, 252, 265, 243, 272, 259, 257, 287, 224, 231]",43741.627,46.637,101.801,20039.004,25167.016,81.058,9.669,32640,130560,32640,2040,130560,28.425000000000004,85.86250000000001,3.417187499999999,0.0005000000000000002,132.2208796552112,-0.07543020310901827,132.42402843506105,0.9331607031485727,0.012206370055097207,3.4305829338489042,0.049387999999999994
2013.600000000001,1223.999999999999,1703.8400000000004,258.16,8,3,34680,2040,138720,False,134,17,7a247_00000,2ad69c724da6495e948e7828d73be276,2026-03-16_10-58-54,1773633534,42.32030200958252,814.9544992446899,501732,ASUS-PAVT,172.27.211.168,814.9544992446899,34680,17,22.241020917892456,"[1672.8, 1973.6000000000015, 1745.599999999999, 2013.600000000001, 1811.200000000001, 1710.3999999999978, 1842.4000000000021, 1773.5999999999983, 1739.1999999999987, 1839.200000000002, 1781.599999999998, 1638.3999999999985, 1837.600000000004, 1590.3999999999992, 1985.5999999999995, 1428.8000000000022, 1388.7999999999977, 1599.200000000002, 1504.799999999998, 1223.999999999999, 1388.8000000000025, 1848.0000000000027, 1740.0000000000023, 1810.4000000000012, 1708.0000000000032]","[270, 254, 235, 327, 240, 264, 269, 226, 252, 265, 243, 272, 259, 257, 287, 224, 231, 247, 240, 247, 271, 269, 279, 272, 254]",43923.515,46.444,95.947,21261.69,25172.531,81.041,9.921,34680,138720,34680,2040,138720,27.93035714285714,86.00535714285715,3.417187499999999,0.0005000000000000002,88.64290712821868,-0.10791360855434887,88.87917716464689,0.9031946182010635,0.012274634619320919,3.4510952085256577,0.0493472
1985.5999999999995,1223.999999999999,1650.7200000000005,256.04,6,3,36720,2040,146880,False,140,18,7a247_00000,2ad69c724da6495e948e7828d73be276,2026-03-16_10-59-45,1773633585,51.33103036880493,866.2855296134949,501732,ASUS-PAVT,172.27.211.168,866.2855296134949,36720,18,22.241020917892456,"[1842.4000000000021, 1773.5999999999983, 1739.1999999999987, 1839.200000000002, 1781.599999999998, 1638.3999999999985, 1837.600000000004, 1590.3999999999992, 1985.5999999999995, 1428.8000000000022, 1388.7999999999977, 1599.200000000002, 1504.799999999998, 1223.999999999999, 1388.8000000000025, 1848.0000000000027, 1740.0000000000023, 1810.4000000000012, 1708.0000000000032, 1642.3999999999985, 1958.4000000000028, 1256.8000000000006, 1544.7999999999981, 1452.7999999999993, 1744.0000000000023]","[269, 226, 252, 265, 243, 272, 259, 257, 287, 224, 231, 247, 240, 247, 271, 269, 279, 272, 254, 271, 270, 218, 264, 250, 264]",43540.851,46.853,99.276,20548.848,25702.124,79.371,10.396,36720,146880,36720,2040,146880,25.071014492753623,86.09565217391304,3.417187499999999,0.0005000000000000002,105.54294650016293,-0.08871567622343483,105.75557571361142,0.8622438363250224,0.01272837266849587,3.3952796108299688,0.04930639999999999
2456.0,1223.999999999999,1736.9920000000002,263.12,10,3,38760,2040,155040,False,150,19,7a247_00000,2ad69c724da6495e948e7828d73be276,2026-03-16_11-00-27,1773633627,41.846089363098145,908.131618976593,501732,ASUS-PAVT,172.27.211.168,908.131618976593,38760,19,22.241020917892456,"[1388.7999999999977, 1599.200000000002, 1504.799999999998, 1223.999999999999, 1388.8000000000025, 1848.0000000000027, 1740.0000000000023, 1810.4000000000012, 1708.0000000000032, 1642.3999999999985, 1958.4000000000028, 1256.8000000000006, 1544.7999999999981, 1452.7999999999993, 1744.0000000000023, 2055.2000000000007, 1439.1999999999982, 2424.800000000003, 1610.3999999999976, 1478.399999999997, 2324.8000000000056, 1784.0, 1683.9999999999968, 2456.0, 2356.799999999995]","[231, 247, 240, 247, 271, 269, 279, 272, 254, 271, 270, 218, 264, 250, 264, 256, 274, 314, 278, 227, 328, 238, 245, 300, 271]",44104.189,46.254,100.286,20341.729,25397.949,80.321,10.693,38760,155040,38760,2040,155040,28.307142857142853,85.85892857142858,3.417187499999999,0.0005000000000000002,196.84721216463274,-0.06903878646722485,197.0431519400689,0.8479603977212983,0.01247199860605885,3.440932617072136,0.049265600000000014
2456.0,1010.4000000000013,1785.4719999999998,266.28,7,3,40800,2040,163200,False,157,20,7a247_00000,2ad69c724da6495e948e7828d73be276,2026-03-16_11-01-14,1773633674,46.39856672286987,954.5301856994629,501732,ASUS-PAVT,172.27.211.168,954.5301856994629,40800,20,22.241020917892456,"[1810.4000000000012, 1708.0000000000032, 1642.3999999999985, 1958.4000000000028, 1256.8000000000006, 1544.7999999999981, 1452.7999999999993, 1744.0000000000023, 2055.2000000000007, 1439.1999999999982, 2424.800000000003, 1610.3999999999976, 1478.399999999997, 2324.8000000000056, 1784.0, 1683.9999999999968, 2456.0, 2356.799999999995, 1010.4000000000013, 1718.3999999999992, 1788.0000000000014, 2089.5999999999954, 1916.799999999997, 1223.2000000000007, 2159.2000000000035]","[272, 254, 271, 270, 218, 264, 250, 264, 256, 274, 314, 278, 227, 328, 238, 245, 300, 271, 250, 267, 221, 289, 305, 256, 275]",44025.17,46.337,98.424,20726.601,25318.477,80.574,10.529,40800,163200,40800,2040,163200,26.959322033898307,85.91355932203389,3.417187499999999,0.0005000000000000002,149.93360778881657,-0.0904615228367132,150.1539397547322,0.7591641343409016,0.01197256583579858,3.4694464874844395,0.04922479999999999
2456.0,1010.4000000000013,1832.1599999999992,266.12,8,3,42840,2040,171360,False,165,21,7a247_00000,2ad69c724da6495e948e7828d73be276,2026-03-16_11-01-57,1773633717,43.090909481048584,997.6210951805115,501732,ASUS-PAVT,172.27.211.168,997.6210951805115,42840,21,22.241020917892456,"[2055.2000000000007, 1439.1999999999982, 2424.800000000003, 1610.3999999999976, 1478.399999999997, 2324.8000000000056, 1784.0, 1683.9999999999968, 2456.0, 2356.799999999995, 1010.4000000000013, 1718.3999999999992, 1788.0000000000014, 2089.5999999999954, 1916.799999999997, 1223.2000000000007, 2159.2000000000035, 1392.0000000000018, 1935.2000000000035, 1591.1999999999996, 2290.3999999999937, 1481.6000000000006, 1437.5999999999985, 2115.199999999996, 2041.5999999999938]","[256, 274, 314, 278, 227, 328, 238, 245, 300, 271, 250, 267, 221, 289, 305, 256, 275, 229, 276, 243, 269, 232, 256, 294, 260]",43884.998,46.485,97.498,20923.591,24531.369,83.159,11.635,42840,171360,42840,2040,171360,27.36896551724138,85.81551724137928,3.417187499999999,0.0005000000000000002,167.70995269379307,-0.06296653414075638,167.89536673791946,0.822101597223551,0.013489258735130414,3.426806255213676,0.04918400000000001
2456.0,1010.4000000000013,1776.5119999999995,264.52,7,3,44880,2040,179520,False,172,22,7a247_00000,2ad69c724da6495e948e7828d73be276,2026-03-16_11-02-46,1773633766,48.81021547317505,1046.4313106536865,501732,ASUS-PAVT,172.27.211.168,1046.4313106536865,44880,22,22.241020917892456,"[1683.9999999999968, 2456.0, 2356.799999999995, 1010.4000000000013, 1718.3999999999992, 1788.0000000000014, 2089.5999999999954, 1916.799999999997, 1223.2000000000007, 2159.2000000000035, 1392.0000000000018, 1935.2000000000035, 1591.1999999999996, 2290.3999999999937, 1481.6000000000006, 1437.5999999999985, 2115.199999999996, 2041.5999999999938, 1983.2000000000012, 1603.2000000000044, 1190.4000000000012, 1727.1999999999996, 1663.1999999999975, 1837.599999999999, 1720.8000000000038]","[245, 300, 271, 250, 267, 221, 289, 305, 256, 275, 229, 276, 243, 269, 232, 256, 294, 260, 230, 290, 224, 273, 271, 288, 299]",42833.759,47.626,92.282,22106.248,24520.276,83.196,11.778,44880,179520,44880,2040,179520,26.503076923076925,85.80615384615385,3.417187499999999,0.0005000000000000002,106.1899161396488,-0.1108389479298738,106.42579866897675,0.8839959395268271,0.012881284782275978,3.4401802237956756,0.04914320000000002
