episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_steps_trained_this_iter,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/shared_policy/learner_stats/cur_kl_coeff,info/learner/shared_policy/learner_stats/cur_lr,info/learner/shared_policy/learner_stats/total_loss,info/learner/shared_policy/learner_stats/policy_loss,info/learner/shared_policy/learner_stats/vf_loss,info/learner/shared_policy/learner_stats/vf_explained_var,info/learner/shared_policy/learner_stats/kl,info/learner/shared_policy/learner_stats/entropy,info/learner/shared_policy/learner_stats/entropy_coeff
nan,nan,nan,nan,0,3,2040,2040,8160,False,0,1,08fcd_00000,2cd6b3c004cf4c5a96c60be21f4cc905,2026-03-16_10-43-04,1773632584,54.13793134689331,54.13793134689331,457093,ASUS-PAVT,172.27.211.168,54.13793134689331,2040,1,24.271140575408936,[],[],24143.398,84.495,106.947,19074.794,27173.7,75.073,6.987,2040,8160,2040,2040,8160,27.738571428571422,81.40571428571428,0.20000000000000004,0.0005000000000000002,756.7988492135079,-0.011083615767992957,756.9513741154825,0.42885490254529063,0.015864631373270023,2.8923640164636795,0.05000000000000001
1996.0000000000025,938.4000000000016,1531.7333333333338,258.8333333333333,12,3,4080,2040,16320,False,12,2,08fcd_00000,2cd6b3c004cf4c5a96c60be21f4cc905,2026-03-16_10-43-55,1773632635,50.742496490478516,104.88042783737183,457093,ASUS-PAVT,172.27.211.168,104.88042783737183,4080,2,24.271140575408936,"[1595.9999999999984, 1289.5999999999983, 1948.8000000000006, 1807.2000000000025, 1106.4000000000008, 938.4000000000016, 1996.0000000000025, 1531.2000000000005, 1335.1999999999987, 1598.4000000000028, 1342.3999999999987, 1891.2000000000016]","[250, 254, 270, 286, 218, 226, 267, 300, 230, 236, 257, 312]",36592.65,55.749,129.056,15807.094,26709.044,76.379,7.278,4080,16320,4080,2040,16320,29.339062499999997,82.81093750000001,0.20000000000000004,0.0005000000000000002,393.5979230019354,-0.034347361937585856,393.77137759808573,0.7515563160902069,0.037451498691054096,2.9343731398544004,0.04995919999999999
