episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_steps_trained_this_iter,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/shared_policy/learner_stats/cur_kl_coeff,info/learner/shared_policy/learner_stats/cur_lr,info/learner/shared_policy/learner_stats/total_loss,info/learner/shared_policy/learner_stats/policy_loss,info/learner/shared_policy/learner_stats/vf_loss,info/learner/shared_policy/learner_stats/vf_explained_var,info/learner/shared_policy/learner_stats/kl,info/learner/shared_policy/learner_stats/entropy,info/learner/shared_policy/learner_stats/entropy_coeff
nan,nan,nan,nan,0,3,2040,2040,8160,False,0,1,49cda_00000,af58f3108ef04a6a9a370438a8cb0fb1,2026-03-16_11-28-56,1773635336,128.5249843597412,128.5249843597412,536488,ASUS-PAVT,172.27.211.168,128.5249843597412,2040,1,18.883708953857422,[],[],83591.698,24.404,116.483,17513.218,36607.055,55.727,9.945,2040,8160,2040,2040,8160,33.98690476190476,82.9517857142857,0.20000000000000004,0.0005000000000000002,1364.831266518562,-0.02550092967023756,1365.0260189963926,0.38403621904792323,0.016156305777045278,3.4497982263565063,0.05000000000000001
2604.7999999999993,1547.999999999998,1946.866666666666,258.5833333333333,12,3,4080,2040,16320,False,12,2,49cda_00000,af58f3108ef04a6a9a370438a8cb0fb1,2026-03-16_11-31-13,1773635473,136.58549046516418,265.1104748249054,536488,ASUS-PAVT,172.27.211.168,265.1104748249054,4080,2,18.883708953857422,"[1938.3999999999974, 1739.2000000000016, 2312.7999999999997, 2604.7999999999993, 1888.800000000001, 1642.3999999999987, 2143.2000000000007, 1992.8000000000025, 1658.4000000000026, 1649.5999999999967, 1547.999999999998, 2243.9999999999973]","[250, 254, 269, 286, 218, 226, 266, 299, 230, 236, 257, 312]",102268.858,19.947,171.836,11871.808,39209.887,52.028,9.455,4080,16320,4080,2040,16320,32.635393258426966,84.36741573033707,0.20000000000000004,0.0005000000000000002,605.326780496105,-0.038033659971739735,605.5314313750113,0.7293115464910385,0.023890324900329805,3.4306405479869535,0.04995919999999999
2604.7999999999993,1547.999999999998,1956.92,250.8,8,3,6120,2040,24480,False,20,3,49cda_00000,af58f3108ef04a6a9a370438a8cb0fb1,2026-03-16_11-33-25,1773635605,132.18713188171387,397.29760670661926,536488,ASUS-PAVT,172.27.211.168,397.29760670661926,6120,3,18.883708953857422,"[1938.3999999999974, 1739.2000000000016, 2312.7999999999997, 2604.7999999999993, 1888.800000000001, 1642.3999999999987, 2143.2000000000007, 1992.8000000000025, 1658.4000000000026, 1649.5999999999967, 1547.999999999998, 2243.9999999999973, 1696.0000000000005, 2082.3999999999983, 1968.7999999999993, 1586.4000000000021, 2594.4, 2055.2000000000025, 1938.3999999999983, 1854.399999999999]","[250, 254, 269, 286, 218, 226, 266, 299, 230, 236, 257, 312, 232, 247, 237, 229, 276, 234, 220, 238]",108268.028,18.842,152.764,13353.945,41621.414,49.013,9.225,6120,24480,6120,2040,24480,32.28735632183908,84.41494252873562,0.29999999999999993,0.0005000000000000002,505.3754164249666,-0.09470319818997415,505.63109457877374,0.792320856043408,0.029134842164591702,3.399910490839712,0.04991840000000001
2604.7999999999993,1399.999999999999,1925.9520000000002,250.48,6,3,8160,2040,32640,False,26,4,49cda_00000,af58f3108ef04a6a9a370438a8cb0fb1,2026-03-16_11-35-22,1773635722,116.054438829422,513.3520455360413,536488,ASUS-PAVT,172.27.211.168,513.3520455360413,8160,4,18.883708953857422,"[1739.2000000000016, 2312.7999999999997, 2604.7999999999993, 1888.800000000001, 1642.3999999999987, 2143.2000000000007, 1992.8000000000025, 1658.4000000000026, 1649.5999999999967, 1547.999999999998, 2243.9999999999973, 1696.0000000000005, 2082.3999999999983, 1968.7999999999993, 1586.4000000000021, 2594.4, 2055.2000000000025, 1938.3999999999983, 1854.399999999999, 1809.5999999999988, 1939.1999999999987, 1399.999999999999, 2420.000000000002, 1887.2000000000016, 1492.8000000000009]","[254, 269, 286, 218, 226, 266, 299, 230, 236, 257, 312, 232, 247, 237, 229, 276, 234, 220, 238, 267, 261, 208, 277, 273, 210]",112123.837,18.194,152.427,13383.444,38326.426,53.227,9.557,8160,32640,8160,2040,32640,34.76903225806452,84.31935483870967,0.45000000000000007,0.0005000000000000002,337.9245942946403,-0.10259095202866686,338.1829805489509,0.8783476136384472,0.02806993847299512,3.376785175454232,0.0498776
2594.4,1249.5999999999995,1854.336,242.52,10,3,10200,2040,40800,False,36,5,49cda_00000,af58f3108ef04a6a9a370438a8cb0fb1,2026-03-16_11-37-29,1773635849,127.78290390968323,641.1349494457245,536488,ASUS-PAVT,172.27.211.168,641.1349494457245,10200,5,18.883708953857422,"[2243.9999999999973, 1696.0000000000005, 2082.3999999999983, 1968.7999999999993, 1586.4000000000021, 2594.4, 2055.2000000000025, 1938.3999999999983, 1854.399999999999, 1809.5999999999988, 1939.1999999999987, 1399.999999999999, 2420.000000000002, 1887.2000000000016, 1492.8000000000009, 1249.5999999999995, 2289.5999999999985, 1507.999999999999, 1667.1999999999991, 1451.1999999999975, 1955.199999999998, 1732.0000000000007, 1819.1999999999991, 1936.000000000004, 1781.6000000000029]","[312, 232, 247, 237, 229, 276, 234, 220, 238, 267, 261, 208, 277, 273, 210, 202, 258, 239, 228, 219, 246, 240, 243, 254, 213]",112486.013,18.136,140.641,14505.044,37047.403,55.065,11.82,10200,40800,10200,2040,40800,36.67724550898204,84.83293413173654,0.6750000000000002,0.0005000000000000002,284.2465554321966,-0.0823122578975369,284.4779952379965,0.9091913154528987,0.02794036257701119,3.3707417249679565,0.04983680000000001
2420.000000000002,1249.5999999999995,1767.2640000000006,240.24,8,3,12240,2040,48960,False,44,6,49cda_00000,af58f3108ef04a6a9a370438a8cb0fb1,2026-03-16_11-39-38,1773635978,128.82669687271118,769.9616463184357,536488,ASUS-PAVT,172.27.211.168,769.9616463184357,12240,6,18.883708953857422,"[1854.399999999999, 1809.5999999999988, 1939.1999999999987, 1399.999999999999, 2420.000000000002, 1887.2000000000016, 1492.8000000000009, 1249.5999999999995, 2289.5999999999985, 1507.999999999999, 1667.1999999999991, 1451.1999999999975, 1955.199999999998, 1732.0000000000007, 1819.1999999999991, 1936.000000000004, 1781.6000000000029, 1537.6000000000001, 1604.8000000000002, 1769.6000000000024, 1907.2000000000005, 1591.200000000003, 1719.1999999999996, 1684.8000000000022, 2174.4000000000015]","[238, 267, 261, 208, 277, 273, 210, 202, 258, 239, 228, 219, 246, 240, 243, 254, 213, 226, 221, 222, 275, 236, 255, 225, 270]",112602.176,18.117,138.273,14753.439,37488.634,54.416,11.323,12240,48960,12240,2040,48960,33.10058479532164,84.15438596491227,1.0124999999999997,0.0005000000000000002,363.7205495219077,-0.09279995419145111,363.9557863089346,0.883697624648771,0.024726550132506662,3.3631266418003265,0.049795999999999986
2289.5999999999985,1249.5999999999995,1756.5760000000002,236.2,6,3,14280,2040,57120,False,50,7,49cda_00000,af58f3108ef04a6a9a370438a8cb0fb1,2026-03-16_11-41-49,1773636109,130.105388879776,900.0670351982117,536488,ASUS-PAVT,172.27.211.168,900.0670351982117,14280,7,18.883708953857422,"[1492.8000000000009, 1249.5999999999995, 2289.5999999999985, 1507.999999999999, 1667.1999999999991, 1451.1999999999975, 1955.199999999998, 1732.0000000000007, 1819.1999999999991, 1936.000000000004, 1781.6000000000029, 1537.6000000000001, 1604.8000000000002, 1769.6000000000024, 1907.2000000000005, 1591.200000000003, 1719.1999999999996, 1684.8000000000022, 2174.4000000000015, 2046.4000000000024, 1937.6000000000008, 2056.7999999999993, 1450.3999999999992, 1850.3999999999992, 1701.600000000001]","[210, 202, 258, 239, 228, 219, 246, 240, 243, 254, 213, 226, 221, 222, 275, 236, 255, 225, 270, 266, 245, 223, 222, 235, 232]",113177.483,18.025,143.104,14255.339,38447.524,53.059,11.343,14280,57120,14280,2040,57120,32.169411764705885,84.96529411764705,1.5187500000000003,0.0005000000000000002,276.1987443547095,-0.06282340040246298,276.39850280361793,0.8469637142073724,0.019815165776579033,3.3569891986347016,0.049755200000000006
2569.6,1403.2000000000016,1828.384000000001,242.92,10,3,16320,2040,65280,False,60,8,49cda_00000,af58f3108ef04a6a9a370438a8cb0fb1,2026-03-16_11-43-56,1773636236,127.268150806427,1027.3351860046387,536488,ASUS-PAVT,172.27.211.168,1027.3351860046387,16320,8,18.883708953857422,"[1781.6000000000029, 1537.6000000000001, 1604.8000000000002, 1769.6000000000024, 1907.2000000000005, 1591.200000000003, 1719.1999999999996, 1684.8000000000022, 2174.4000000000015, 2046.4000000000024, 1937.6000000000008, 2056.7999999999993, 1450.3999999999992, 1850.3999999999992, 1701.600000000001, 1698.4000000000024, 2155.9999999999973, 1750.400000000001, 1403.2000000000016, 2185.600000000001, 1898.4, 2569.6, 1567.2, 1982.400000000002, 1684.8000000000002]","[213, 226, 221, 222, 275, 236, 255, 225, 270, 266, 245, 223, 222, 235, 232, 241, 262, 260, 200, 285, 258, 310, 244, 225, 222]",113882.225,17.913,137.988,14783.878,38847.458,52.513,11.564,16320,65280,16320,2040,65280,32.06094674556213,84.17218934911241,1.5187500000000003,0.0005000000000000002,153.2765627637986,-0.0826976144603724,153.49593106008345,0.9060080163180828,0.019788866527502037,3.353645710214492,0.04971440000000001
2636.800000000002,1403.2000000000016,1865.4720000000002,243.52,10,3,18360,2040,73440,False,70,9,49cda_00000,af58f3108ef04a6a9a370438a8cb0fb1,2026-03-16_11-46-01,1773636361,124.94358444213867,1152.2787704467773,536488,ASUS-PAVT,172.27.211.168,1152.2787704467773,18360,9,18.883708953857422,"[1937.6000000000008, 2056.7999999999993, 1450.3999999999992, 1850.3999999999992, 1701.600000000001, 1698.4000000000024, 2155.9999999999973, 1750.400000000001, 1403.2000000000016, 2185.600000000001, 1898.4, 2569.6, 1567.2, 1982.400000000002, 1684.8000000000002, 1550.4000000000015, 1960.799999999999, 1640.7999999999984, 1860.8000000000034, 1585.6000000000017, 1682.4000000000005, 2428.000000000001, 1774.4000000000005, 1623.9999999999973, 2636.800000000002]","[245, 223, 222, 235, 232, 241, 262, 260, 200, 285, 258, 310, 244, 225, 222, 210, 278, 246, 238, 226, 225, 281, 241, 227, 252]",114806.447,17.769,138.043,14778.032,38175.089,53.438,11.457,18360,73440,18360,2040,73440,34.00061728395062,85.05987654320988,1.5187500000000003,0.0005000000000000002,446.26863986061466,-0.08778883723965508,446.4926441100336,0.8655485128683429,0.019971749911890293,3.352852108978456,0.04967359999999999
2636.800000000002,1403.2000000000016,1900.736000000001,248.6,5,3,20400,2040,81600,False,75,10,49cda_00000,af58f3108ef04a6a9a370438a8cb0fb1,2026-03-16_11-48-01,1773636481,120.15984916687012,1272.4386196136475,536488,ASUS-PAVT,172.27.211.168,1272.4386196136475,20400,10,18.883708953857422,"[1698.4000000000024, 2155.9999999999973, 1750.400000000001, 1403.2000000000016, 2185.600000000001, 1898.4, 2569.6, 1567.2, 1982.400000000002, 1684.8000000000002, 1550.4000000000015, 1960.799999999999, 1640.7999999999984, 1860.8000000000034, 1585.6000000000017, 1682.4000000000005, 2428.000000000001, 1774.4000000000005, 1623.9999999999973, 2636.800000000002, 1976.0000000000027, 1816.7999999999993, 1768.0000000000005, 2069.600000000002, 2248.0000000000036]","[241, 262, 260, 200, 285, 258, 310, 244, 225, 222, 210, 278, 246, 238, 226, 225, 281, 241, 227, 252, 253, 257, 232, 299, 243]",114654.431,17.793,135.113,15098.454,37489.724,54.415,11.411,20400,81600,20400,2040,81600,34.715094339622645,85.0377358490566,1.5187500000000003,0.0005000000000000002,248.42016140876277,-0.11334386776741762,248.67034851543366,0.8909320048987865,0.019096855998556664,3.341466617680365,0.04963280000000002
